source_id,ra,dec,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,bp_rp,ruwe,teff_gspphot,logg_gspphot,radius_gspphot
323604311678592,44.61418120192878,1.079173003778753,1.8713091593339164,0.09721066,19.250040563762255,17.340324,2.202774,1.0190057,3694.573,4.6313,0.557
326211356354176,44.87928797372484,1.1192248426629512,0.9939447803958756,0.12671708,7.843810906003357,17.827261,1.1378384,1.0135304,4776.6523,4.833,0.4625
329308028241408,44.91986800511433,1.2036656621419406,0.7044862327874832,0.054819316,12.85105850287604,16.57544,1.0700684,0.9470389,4985.154,4.6657,0.6183
329445467194368,44.925100068551735,1.220433837544747,2.548005970579677,0.031369247,81.22624071098798,15.234627,1.5126591,1.0777448,4503.5146,4.6745,0.6391
338340344743168,44.58596998947561,1.2409479179059686,3.0733417745699945,0.25908518,11.862283260830699,18.96147,2.6928997,1.0987352,3178.1987,5.0159,0.2474
339478510778112,44.405564810238566,1.1785057907670702,5.179977143471265,0.07222932,71.71571411581603,16.708447,2.6176367,1.0725653,3426.655,4.8579,0.3957
343326801468928,44.62686168948017,1.223550038259487,0.6259690185912801,0.08206135,7.628061394979899,17.226673,1.2675743,0.9284699,4567.404,4.5807,0.6709
343940981395072,44.65528879851508,1.2628074650747583,1.7182733776729033,0.23366626,7.353536649113547,18.844105,2.4484463,1.0004324,3295.4521,4.6448,0.2416
345525824751872,44.717333700757145,1.297020305601631,0.8779297860403088,0.0650214,13.502166113407073,16.581257,1.3744545,0.9305276,4498.8887,4.5381,0.7629
346556616870400,44.70956710413915,1.3468208768531515,1.9591433985999787,0.061211757,32.005998243398956,16.50305,1.9135618,0.9584636,4195.831,4.5586,0.7502
347278171374336,44.714033802442366,1.38742216946027,6.509961732673614,0.039302256,165.6383730129292,15.55002,2.518733,1.0372696,3527.6914,4.7679,0.4813
1340029955712,44.96907662980059,0.08442520281043711,0.41561559118591507,0.10500272,3.9581410538800195,17.778534,1.2566853,1.0540165,4550.9297,4.8175,0.4645
5050881701504,44.95293834446748,0.13389088654489384,2.835755592946637,0.13744678,20.631663213964252,18.225672,2.897768,0.905833,3364.7883,4.8869,0.3672
9689446227072,45.18244129477866,0.218552498227712,1.4964345376613277,0.08458087,17.69235247293963,16.613949,1.807581,0.86726743,4201.7227,4.5152,0.787
22814866348800,44.752845569005785,0.28442389013295816,1.39489158221709,0.16553593,8.426518696111048,18.244738,2.0636978,1.0965441,3455.006,4.4355,0.3812
25838523460224,44.82054995678415,0.3867782145404815,0.4003707837779758,0.25479215,1.571362295703911,18.769085,1.0768547,1.105586,4891.388,4.8572,0.45
29652454445824,45.13473944081253,0.48188545186275167,0.570393445460453,0.11227879,5.080153153670341,17.711603,1.0602951,0.9771521,4875.986,4.7806,0.4939
33328946452480,44.974412090269375,0.48526934944232775,0.8405145142723297,0.17668167,4.757225386481754,18.267248,1.7377796,0.994998,3773.9036,4.6717,0.3691
36803575600128,45.305616062510474,0.39470494697057207,0.46387022666873834,0.05880669,7.888051789113909,15.909903,0.8839159,1.1874362,6035.1694,4.2256,1.1519
40681930443392,45.22555684914919,0.4228565278426573,0.13237860089254744,0.23928142,0.5532339416033527,18.641748,0.7964859,1.0149771,5728.393,4.7477,0.5813
42919609016576,45.319795145959716,0.5061543314266037,2.4049522703460124,0.014782962,162.68405526677822,12.505317,0.8307781,1.1246433,6170.0366,4.3627,1.1095
51646982549632,45.57390343645489,0.7006787877102088,2.9556575704476975,0.025388429,116.41750567840829,14.570078,1.5233498,1.0120064,4520.6357,4.6016,0.7274
54700703735552,45.14794764243648,0.5529204469580976,-0.17156469083562415,0.16814387,-1.0203446157203497,18.375675,0.9436302,1.0513533,5246.154,4.7412,0.536
55632712209920,45.303459937987455,0.588835619441206,0.42276531953264407,0.077642396,5.445031848700834,17.034092,1.1812725,0.9724613,4661.385,4.3985,0.8901
56968446492288,45.23434978437742,0.6283870970916954,2.650976644293408,0.17801361,14.891988742703713,18.518803,2.7737465,0.9044302,3344.3909,4.9683,0.2931
64115272101376,45.39799278938903,0.710659075397926,0.45331786599390467,0.20754911,2.1841474814025585,18.846588,2.042057,0.9087011,3794.1746,4.3598,0.8989
64699387672576,45.462793027708244,0.7574687726629378,3.094812866388442,0.18333356,16.880776506341924,17.98764,2.6250439,0.933342,3376.5107,4.705,0.3368
65146064264832,45.37288232210855,0.7428580514212535,0.5496576753434049,0.11568507,4.751327760006074,17.897623,1.3945293,1.0313373,4277.1226,4.3489,0.8958
69200513429504,45.38992222099362,0.841709254988463,1.5163111712958066,0.08097125,18.726538127562055,17.306292,1.8753395,1.0149679,4342.6606,4.581,0.7375
70407399692928,44.66926326686508,0.31778989022479587,1.0095625616137403,0.044459965,22.707227947584844,15.626632,1.1798687,1.1766114,4911.1274,4.527,0.8348
75630079889280,44.59266884505349,0.4542824771138768,2.26221913730405,0.02800631,80.77533834730535,14.928318,1.2959032,0.98806846,4721.4004,4.6185,0.6637
82467667849472,44.86624565979251,0.5615030160776043,2.177522301513339,0.016048752,135.68172357099112,10.6514225,1.1890631,1.018742,4905.886,3.1123,4.7628
84799834555520,44.711404877257976,0.5840330069369702,3.1160928371274794,0.16950601,18.383376346038062,18.2444,2.8867378,0.98634076,3243.1516,4.935,0.3202
85005992988672,44.65059618554171,0.5949811123987407,1.018145828156714,0.10170408,10.010864798040787,17.60356,1.9133797,1.0515437,3633.4998,4.2558,0.7621
91813516855040,44.55694945795242,0.6038129733176285,0.40095440600163107,0.19963616,2.008425744793543,18.730042,1.100956,0.9521178,4781.354,4.89,0.4186
100192997396992,44.712338696714234,0.7345470133567437,0.4595615949414049,0.13499254,3.404348087241498,18.13079,1.2052593,1.0963165,4657.0034,4.6417,0.619
106485124962560,45.02117353004847,0.6832706637385649,1.0242806265488011,0.05949161,17.217228714404644,16.522797,1.3382692,1.0061109,4484.9463,4.4574,0.8558
109714940365312,45.0733696482864,0.7803359527368653,0.47307409980951753,0.0677029,6.9875015918005605,16.74751,1.1291828,1.0797602,4811.9497,4.4695,0.8467
110088602033152,44.943017735158,0.6990716549895101,0.431307879979877,0.13358027,3.228829289535507,17.849546,1.2135868,1.0729389,4700.406,4.6514,0.664
114009907853184,45.0121339307097,0.8528758762557055,0.7899931066974322,0.105546705,7.484772769723208,17.461363,1.6976452,1.0444366,4198.5776,4.3954,0.9162
115861038128768,45.13085775423719,0.8281025899810145,3.690833944360223,0.22273688,16.57037640701531,18.850367,2.9164963,0.96553093,3153.9592,5.0738,0.2059
116754391334784,45.27478968269127,0.8527749167624671,0.18476550107430909,0.20081623,0.9200725559256797,18.732903,1.1785374,1.0222695,4670.04,4.8845,0.4173
120710056637440,45.07776899591556,0.929174932410729,0.5695417510768765,0.061488446,9.262581664247794,16.709759,1.0129128,1.0396253,5074.141,4.6673,0.62
122595546892672,45.17850887755891,0.9756022322224892,3.655635133418487,0.17658994,20.70126540532904,18.386456,3.0422802,1.0435569,3216.1877,4.52,0.5607
122943439626112,45.14750274099262,1.0047603412980004,2.9930661257032205,0.053475227,55.97107823628804,16.24922,2.3748598,1.1113801,3726.7646,4.6463,0.5954
123729418203776,44.87044748858703,0.8009087967329396,1.30980851684604,0.22299753,5.873645816797658,18.507719,2.5154762,1.0279641,3423.4133,4.913,0.3399
126276334256640,44.936296776864104,0.9057380552556714,2.3829149577716375,0.07361781,32.36872987191088,16.903381,2.1315718,0.97960675,3815.723,4.6687,0.5526
127474629732096,44.908587306947815,0.9515218892736087,2.4472661229395154,0.18311675,13.364512734376245,18.537004,2.418089,1.0725305,3286.8608,4.7369,0.2837
135587823417984,45.01460700691154,1.0450944608161659,0.9757322940778664,0.116104096,8.403943755899553,17.7073,1.8487759,1.0844986,3968.6523,4.7113,0.5455
137026637020032,44.980612718258214,1.0337274568109371,1.6076097625613819,0.10973771,14.649565539497262,17.711103,2.278988,1.0527176,3728.414,4.6814,0.5481
137134011552384,44.977123247156676,1.0454779715330298,1.245520115780093,0.044002283,28.305806438762588,16.10844,1.2869911,1.0072479,4460.047,4.5153,0.7205
138194868131840,44.92312988671428,1.0895050013030358,0.4278568651394629,0.22979441,1.861911522697754,18.824102,1.1957664,1.0735203,4606.718,4.8253,0.4618
138744624121856,45.009828106125084,1.0851269216015154,1.5457771602151935,0.25454488,6.072709598904992,18.991606,2.7215214,0.9951555,3141.112,5.0009,0.2437
140428251129984,45.02229810012019,1.1589014800994277,1.6752388133769374,0.20810086,8.050129397860534,18.622297,2.2973404,1.0766798,3316.0664,4.608,0.2618
140634409560704,45.0072642049422,1.1791031823243094,1.63713742138458,0.16047582,10.201770075353524,18.094717,2.4097404,1.1473203,3506.5952,4.7908,0.4518
144590074673920,45.79181822519235,0.7496236246530575,0.30758252079336307,0.043162186,7.1262035463205855,15.673472,0.893075,0.9564185,5396.5977,4.2188,1.2648
144929376460416,45.75534830263765,0.7779376366311606,1.5362680979885477,0.12307161,12.482717065371995,17.81772,2.2965221,0.9073706,3693.78,4.3017,0.9334
145169894618112,45.62954659793602,0.6856698262636293,1.9204335650188404,0.055236943,34.76719489563404,16.152475,1.7603741,1.1754607,4251.421,4.5975,0.6827
146544284158336,45.55229685202255,0.7467077047373978,1.131818842381577,0.1524355,7.424903442727682,18.330488,1.9305592,1.0065573,3816.4436,4.7822,0.4641
150014617740928,45.873234548779735,0.8024625806668447,3.9095338983382204,0.104621954,37.36819796481877,17.291662,2.3106632,0.9853811,3427.353,4.6972,0.3558
155993212243712,45.78796541697345,0.9408502050694,0.1267105208649448,0.20162007,0.6284618368032049,18.34639,1.4217625,0.97752917,4311.1865,4.8082,0.4644
156130651191808,45.87353177804043,0.9072611285012481,0.7535470282678274,0.20984222,3.591017234052328,18.25847,2.190525,1.0203011,3553.4414,4.4166,0.4589
157401961522304,45.870930114437755,0.973310084631101,0.2060389960760494,0.13681734,1.5059421706023546,17.499382,1.0532951,0.9626457,4907.847,4.8554,0.4485
161250252204416,45.69002615986985,0.8895427225499614,-0.03241784739782941,0.12414247,-0.2611342268803355,17.844141,1.279417,0.90073586,4479.24,4.8626,0.423
165373421057280,45.54061002787663,0.9540233109231524,0.17325474735353885,0.18005049,0.9622564490280711,18.333975,1.0936165,1.071403,4975.7593,4.6802,0.6164
170909634234752,45.74626655295629,1.0632865684252881,2.37084108426184,0.14987627,15.818655856461335,17.671738,2.565403,0.9999919,3518.7903,4.7348,0.4452
172245368747008,45.69832899080063,1.0432776338688856,1.5498651176483982,0.14345086,10.80415383085952,17.713837,2.1453152,1.0817314,3472.7478,4.4304,0.5089
173241801125376,45.60391546729169,1.057105411332563,1.5060892461174893,0.018988073,79.31764620123955,12.803582,0.7465334,1.0150329,6296.5586,4.0514,1.4436
181144540751488,45.99741821095026,1.0371684415255797,2.301412723401104,0.2589293,8.888189226580565,18.551483,2.6216602,1.0191809,3264.0676,4.6249,0.2505
181625577088896,45.93720562188412,1.0386059292666459,0.48074971673990435,0.13385661,3.591527670288904,17.547098,0.9725361,0.93539876,5109.92,4.7335,0.55
193896299199872,45.85698870155772,1.099057546684038,1.4949630493374964,0.03440918,43.446633631442474,14.565585,1.0922928,1.0641651,4883.629,4.3661,1.0073
199630080275200,45.77418966634767,1.2140975270727121,0.5830585874957814,0.32280502,1.8062252950520927,18.891039,1.2658844,1.0265641,4370.1084,5.0404,0.2861
200214195576832,45.883632761395866,1.2257777518844968,1.5155607487591616,0.07618177,19.89400825514873,16.50277,1.5627737,0.9970863,4464.39,4.6586,0.6667
200695231916800,45.928617646042795,1.248928415775527,0.26160449503901306,0.26000467,1.0061530649224943,18.583046,2.1100807,0.93387896,3319.2554,4.6439,0.325
207193517941120,45.95858220884293,1.3221504715277557,1.152285204671964,0.09873238,11.670793114079348,17.230442,1.6123734,0.93264544,4307.981,4.6578,0.6367
212794155284480,45.35915619790441,0.985931186646337,1.8678763203167277,0.015257864,122.42056218271111,13.395508,0.9464989,1.2010359,5608.858,4.3253,1.0753
214645285894272,45.41572190687485,1.0467640941016791,0.5459275760898927,0.117009394,4.6656730543579705,17.973974,1.269268,1.0225748,4487.7344,4.7074,0.5318
219219426355328,45.31128932090873,1.125785323288032,0.201246984712396,0.22465564,0.8958020458799812,18.792883,1.4272594,0.948171,4287.1133,4.8377,0.4092
222724119691264,45.65017418184998,1.177116793691254,0.594053173225914,0.09964249,5.961845758264364,17.245346,1.1934566,0.9881487,4637.3057,4.6669,0.5832
226400611667072,45.452609890455676,1.2543002655603177,0.7667011275951039,0.07429593,10.319557501611584,16.741669,1.2036972,1.0581063,4686.4355,4.6809,0.5883
227805065750400,45.48914656132355,1.263772460392582,0.7609097745767596,0.19491476,3.903807908556947,18.407887,1.43116,0.9786254,4262.2266,4.9186,0.3742
230111463421440,45.1206827330485,1.1177322559335696,0.14432952410814917,0.049772244,2.8997994195810315,16.062061,1.0497131,1.1613127,5975.327,4.1018,1.339
232894602223360,45.235686438052284,1.2323166758475688,1.969859402396728,0.035600103,55.3329685076021,15.112117,1.3154993,1.147182,4610.247,4.5412,0.7749
238181706738176,45.414699416013725,1.2654245405472835,0.006225232001659751,0.22717166,0.027403206967780615,18.683273,0.80153656,0.99758375,5678.908,4.7427,0.585
238392160389632,45.357559582042505,1.2697276836692,2.2461460604380865,0.025364267,88.55552917230459,14.323428,1.1984396,1.0531073,4910.097,4.5437,0.8058
243232588173440,45.240669851803254,1.355838668133081,1.0953909809410511,0.032783832,33.41253601901634,12.87005,0.83923626,2.2936404,5684.0483,3.726,2.4311
243717919802624,45.2976334791632,1.3878226514689742,0.7674172806779478,0.027412642,27.99501363127324,14.097511,0.88931274,1.2348726,5669.6904,4.1549,1.6152
248386549050112,45.715395898038885,1.3324859459523972,0.3898567627852206,0.26559836,1.4678432788296967,18.757685,1.2614708,1.0226649,4455.591,5.0442,0.2908
248592707469568,45.800456561524584,1.295283672231807,0.7143572760183214,0.18622229,3.8360461310767575,18.090801,1.6587296,1.0055714,3849.2852,4.6428,0.5118
249142463295232,45.830873890303,1.3357236725550001,1.6447655177771279,0.3008289,5.467445103779234,18.850243,2.813074,1.1251451,3249.5818,4.9994,0.2533
250624227238656,45.77114797702724,1.3985106553053754,0.7931053124028631,0.04195534,18.903560310711374,15.830902,1.0756445,1.0450319,4846.866,4.3425,0.9525
264192028711040,45.51292748296015,1.3750046661086617,1.8739832727949464,0.18199822,10.296711919610148,18.00438,2.6175652,0.951218,3554.2998,4.3167,0.91
268796233682816,45.44167975070045,1.4840996845971846,2.6766435240320305,0.08280994,32.322732327328104,16.819036,2.288972,0.973595,3690.7417,4.7171,0.5382
283575216469248,44.3042769367214,0.7234181377104015,0.37796631526341673,0.01894236,19.953496742620807,13.858904,0.42405033,1.0095769,7692.439,3.9479,2.0364
285185828473984,44.34469708965222,0.7528150862046167,0.6235558387677022,0.0566683,11.00360936836197,16.31461,0.95130634,1.0552336,5276.4116,4.692,0.6162
285460706383360,44.40549421900364,0.773829762241516,0.225539073685042,0.28573677,0.7893246435480049,18.991405,1.034359,1.0015242,4912.2056,4.8674,0.4438
297280456613120,44.47065730487389,0.9389053993206834,1.5088264535402862,0.33513054,4.502205147312295,18.882246,2.392664,1.0718131,3321.2515,4.7012,0.2366
304599080667648,44.001835336927996,0.8780672893854088,1.5396610483856163,0.067231275,22.900964545906696,16.707857,1.9497175,0.9685212,4137.755,4.4944,0.8152
305732952040832,44.11053647692284,0.9198763244405596,1.2263321240692326,0.14919667,8.219567692182405,18.113375,2.0835838,1.0348697,3419.178,4.3748,0.3949
320511935224192,44.735379864454835,1.0507763357751503,2.0261031467550064,0.014648654,138.31326800859338,12.237875,1.1154299,1.0981411,5188.828,3.7878,2.0172
320718093802368,44.74536901303269,1.0773950153983158,6.531837516382235,0.017344039,376.60417745950394,10.044208,0.7852421,0.9884886,5800.783,4.3024,1.2522
321336568923520,44.54057449147348,1.003200219195809,2.183875744279686,0.028603625,76.34961577237256,14.784766,1.1754055,0.9928132,4901.447,4.6396,0.6373
323290778577280,44.65822449995138,1.0564346678854133,2.1092904196090316,0.09162624,23.020592988416922,17.34002,2.2918625,1.033312,3684.8684,4.2908,0.9248
323565656488576,44.639195730681976,1.0786042093190484,0.4715003973759095,0.07026763,6.710065216448592,16.813683,0.78616524,0.9397997,5760.3003,4.6402,0.6426
325803334931712,44.79895169007018,1.0830050507042839,0.6225741649440178,0.025289671,24.617724475124106,14.928532,0.85364056,1.0149434,5508.3877,4.1806,1.4061
2199023259904,45.09557911090586,0.08530645477422595,0.07686645256043946,0.18115528,0.4243125172309229,18.248137,0.9616852,1.1690102,5140.713,4.789,0.514
4707284223104,44.89846116955976,0.11797872826630695,0.06295378949188961,0.18566822,0.3390660562936441,18.714731,0.7957306,0.9567159,5545.0024,4.7531,0.5709
5291399871488,44.922855714413274,0.15115754607066842,1.241905475123614,0.09993013,12.427738018590416,17.489523,1.80583,1.1044217,4001.4219,4.7637,0.4921
7116761616256,45.00007264077654,0.21414548618018905,5.184996864123468,0.11610734,44.6569268592228,16.743837,2.8386421,1.6664922,3431.9377,4.8043,0.44
12678743467776,45.27812700583485,0.3166193065503835,0.11044178214744228,0.25673568,0.4301769862193766,18.761465,1.005558,1.0003858,5245.1143,4.7829,0.5294
14057428795648,45.11501478300658,0.3004770120450015,0.7478499367866529,0.106173836,7.043636804612033,17.368435,1.5349445,1.1368873,4222.724,4.4677,0.8241
15637976759168,45.194622238199536,0.34414946992382933,1.3242402814068446,0.015075202,87.84229044655368,13.135885,0.90786076,0.97578293,5741.219,4.1478,1.6375
16011638278016,45.20999456018632,0.3510952526446219,1.0440006632168373,0.11152375,9.361240875981467,17.438854,1.4921379,1.0015172,4181.4453,4.6318,0.5987
19520627169536,44.801728286425934,0.256418944898021,0.8118503316315225,0.13257773,6.123579866140679,15.119571,1.1505871,5.479181,5377.4014,3.5049,3.5948
